'Test Type,Test Description
0,
'Version
1.1.0
'Time Stamp
2022-11-11 11:27:45:194
'Access specifications
'Access specification name,default assignment
128 KiB; 0% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
131072,100,0,0,0,1,0,0,
'End access specifications
'Results
TimeStamp,'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MBps (Binary),Read MBps (Binary),Write MBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
2022-11-11 12:22:57:437,WORKER,Worker 1,,,,1,3315.35,0,3315.35,414.419,0,414.419,434.55,0,434.55,3315.35,0,9.64851,0,9.64851,9.64851,0,19.5395,0,19.5395,19.5395,0,0,0,0,0,445120512,0,3396,0,-1,0,327663311,327663311,0,0,195395,195395,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2852,380,164,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:22:58:452,WORKER,Worker 1,,,,1,3227.99,0,3227.99,403.498,0,403.498,423.099,0,423.099,3227.99,0,9.91571,0,9.91571,9.91571,0,29.9582,0,29.9582,29.9582,0,0,0,0,0,435683328,0,3324,0,-1,0,329598177,329598177,0,0,299582,299582,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2755,305,232,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:22:59:468,WORKER,Worker 1,,,,1,3387.54,0,3387.54,423.442,0,423.442,444.011,0,444.011,3387.54,0,9.44452,0,9.44452,9.44452,0,16.1472,0,16.1472,16.1472,0,0,0,0,0,451149824,0,3442,0,-1,0,325080283,325080283,0,0,161472,161472,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2962,403,77,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:00:499,WORKER,Worker 1,,,,1,3301.85,0,3301.85,412.731,0,412.731,432.78,0,432.78,3301.85,0,9.68934,0,9.68934,9.68934,0,17.9059,0,17.9059,17.9059,0,0,0,0,0,445513728,0,3399,0,-1,0,329340774,329340774,0,0,179059,179059,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2823,383,193,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:01:530,WORKER,Worker 1,,,,1,3225.54,0,3225.54,403.192,0,403.192,422.777,0,422.777,3225.54,0,9.91742,0,9.91742,9.91742,0,29.3116,0,29.3116,29.3116,0,0,0,0,0,430440448,0,3284,0,-1,0,325688008,325688008,0,0,293116,293116,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2706,349,197,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:02:530,WORKER,Worker 1,,,,1,3310.36,0,3310.36,413.795,0,413.795,433.896,0,433.896,3310.36,0,9.66994,0,9.66994,9.66994,0,17.0616,0,17.0616,17.0616,0,0,0,0,0,439746560,0,3355,0,-1,0,324426532,324426532,0,0,170616,170616,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2811,382,162,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:03:561,WORKER,Worker 1,,,,1,3361.31,0,3361.31,420.164,0,420.164,440.574,0,440.574,3361.31,0,9.47937,0,9.47937,9.47937,0,17.9263,0,17.9263,17.9263,0,0,0,0,0,451018752,0,3441,0,-1,0,326185098,326185098,0,0,179263,179263,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2944,384,113,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:04:577,WORKER,Worker 1,,,,1,3253.01,0,3253.01,406.626,0,406.626,426.378,0,426.378,3253.01,0,9.87811,0,9.87811,9.87811,0,33.2526,0,33.2526,33.2526,0,0,0,0,0,435552256,0,3323,0,-1,0,328249489,328249489,0,0,332526,332526,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2763,347,181,0,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:05:592,WORKER,Worker 1,,,,1,3303.11,0,3303.11,412.888,0,412.888,432.945,0,432.945,3303.11,0,9.68929,0,9.68929,9.68929,0,18.2415,0,18.2415,18.2415,0,0,0,0,0,440008704,0,3357,0,-1,0,325269568,325269568,0,0,182415,182415,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2813,283,261,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:06:608,WORKER,Worker 1,,,,1,3195.99,0,3195.99,399.499,0,399.499,418.905,0,418.905,3195.99,0,10.0158,0,10.0158,10.0158,0,31.3656,0,31.3656,31.3656,0,0,0,0,0,424804352,0,3241,0,-1,0,324613001,324613001,0,0,313656,313656,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2643,322,206,60,10,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:07:623,WORKER,Worker 1,,,,1,3304.11,0,3304.11,413.014,0,413.014,433.076,0,433.076,3304.11,0,9.68318,0,9.68318,9.68318,0,18.0571,0,18.0571,18.0571,0,0,0,0,0,440401920,0,3360,0,-1,0,325354821,325354821,0,0,180571,180571,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2912,23,425,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:08:670,WORKER,Worker 1,,,,1,3245.65,0,3245.65,405.706,0,405.706,425.414,0,425.414,3245.65,0,9.85632,0,9.85632,9.85632,0,18.4343,0,18.4343,18.4343,0,0,0,0,0,441974784,0,3372,0,-1,0,332354973,332354973,0,0,184343,184343,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2828,80,464,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:09:686,WORKER,Worker 1,,,,1,3204.41,0,3204.41,400.551,0,400.551,420.008,0,420.008,3204.41,0,9.98826,0,9.98826,9.98826,0,26.7599,0,26.7599,26.7599,0,0,0,0,0,423493632,0,3231,0,-1,0,322720543,322720543,0,0,267599,267599,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2633,319,205,74,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:10:701,WORKER,Worker 1,,,,1,3326.1,0,3326.1,415.762,0,415.762,435.958,0,435.958,3326.1,0,9.59751,0,9.59751,9.59751,0,18.8204,0,18.8204,18.8204,0,0,0,0,0,448397312,0,3421,0,-1,0,328330652,328330652,0,0,188204,188204,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2864,397,160,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:11:717,WORKER,Worker 1,,,,1,3366.85,0,3366.85,420.856,0,420.856,441.3,0,441.3,3366.85,0,9.50123,0,9.50123,9.50123,0,16.7296,0,16.7296,16.7296,0,0,0,0,0,447217664,0,3412,0,-1,0,324181973,324181973,0,0,167296,167296,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2926,275,211,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:12:717,WORKER,Worker 1,,,,1,3275.64,0,3275.64,409.454,0,409.454,429.344,0,429.344,3275.64,0,9.79309,0,9.79309,9.79309,0,28.1357,0,28.1357,28.1357,0,0,0,0,0,430047232,0,3281,0,-1,0,321311188,321311188,0,0,281357,281357,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2757,343,149,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:13:764,WORKER,Worker 1,,,,1,3325.76,0,3325.76,415.72,0,415.72,435.914,0,435.914,3325.76,0,9.6218,0,9.6218,9.6218,0,17.945,0,17.945,17.945,0,0,0,0,0,453509120,0,3460,0,-1,0,332914163,332914163,0,0,179450,179450,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2883,415,162,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:14:764,WORKER,Worker 1,,,,1,3254.02,0,3254.02,406.752,0,406.752,426.511,0,426.511,3254.02,0,9.83722,0,9.83722,9.83722,0,30.3363,0,30.3363,30.3363,0,0,0,0,0,429129728,0,3274,0,-1,0,322070739,322070739,0,0,303363,303363,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2730,384,96,63,1,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:15:795,WORKER,Worker 1,,,,1,3399.5,0,3399.5,424.937,0,424.937,445.579,0,445.579,3399.5,0,9.4108,0,9.4108,9.4108,0,15.3661,0,15.3661,15.3661,0,0,0,0,0,457048064,0,3487,0,-1,0,328154560,328154560,0,0,153661,153661,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3007,447,33,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:16:795,WORKER,Worker 1,,,,1,3305.81,0,3305.81,413.226,0,413.226,433.299,0,433.299,3305.81,0,9.68297,0,9.68297,9.68297,0,20.4204,0,20.4204,20.4204,0,0,0,0,0,435552256,0,3323,0,-1,0,321765010,321765010,0,0,204204,204204,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2779,383,129,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:17:826,WORKER,Worker 1,,,,1,3257.82,0,3257.82,407.227,0,407.227,427.009,0,427.009,3257.82,0,9.82306,0,9.82306,9.82306,0,28.1452,0,28.1452,28.1452,0,0,0,0,0,440008704,0,3357,0,-1,0,329759959,329759959,0,0,281452,281452,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2781,320,224,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:18:841,WORKER,Worker 1,,,,1,3312.04,0,3312.04,414.005,0,414.005,434.115,0,434.115,3312.04,0,9.65985,0,9.65985,9.65985,0,18.7691,0,18.7691,18.7691,0,0,0,0,0,440795136,0,3363,0,-1,0,324860752,324860752,0,0,187691,187691,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2819,379,165,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:19:888,WORKER,Worker 1,,,,1,3340.5,0,3340.5,417.562,0,417.562,437.846,0,437.846,3340.5,0,9.47199,0,9.47199,9.47199,0,18.7811,0,18.7811,18.7811,0,0,0,0,0,455213056,0,3473,0,-1,0,328962316,328962316,0,0,187811,187811,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2961,383,129,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:20:888,WORKER,Worker 1,,,,1,3331.61,0,3331.61,416.452,0,416.452,436.681,0,436.681,3331.61,0,9.71882,0,9.71882,9.71882,0,26.7639,0,26.7639,26.7639,0,0,0,0,0,439615488,0,3354,0,-1,0,325969335,325969335,0,0,267639,267639,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2788,444,80,42,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:21:919,WORKER,Worker 1,,,,1,3309.47,0,3309.47,413.684,0,413.684,433.78,0,433.78,3309.47,0,9.66846,0,9.66846,9.66846,0,18.7829,0,18.7829,18.7829,0,0,0,0,0,447348736,0,3413,0,-1,0,329984397,329984397,0,0,187829,187829,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2837,352,224,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:22:950,WORKER,Worker 1,,,,1,3246.24,0,3246.24,405.78,0,405.78,425.491,0,425.491,3246.24,0,9.85463,0,9.85463,9.85463,0,26.6384,0,26.6384,26.6384,0,0,0,0,0,438435840,0,3345,0,-1,0,329637477,329637477,0,0,266384,266384,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2748,349,237,11,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:23:966,WORKER,Worker 1,,,,1,3389.55,0,3389.55,423.694,0,423.694,444.275,0,444.275,3389.55,0,9.44122,0,9.44122,9.44122,0,15.8212,0,15.8212,15.8212,0,0,0,0,0,451674112,0,3446,0,-1,0,325344349,325344349,0,0,158212,158212,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2966,348,132,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:24:982,WORKER,Worker 1,,,,1,3354.45,0,3354.45,419.307,0,419.307,439.675,0,439.675,3354.45,0,9.53733,0,9.53733,9.53733,0,16.8087,0,16.8087,16.8087,0,0,0,0,0,446038016,0,3403,0,-1,0,324555215,324555215,0,0,168087,168087,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2891,437,75,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:25:997,WORKER,Worker 1,,,,1,3265.08,0,3265.08,408.134,0,408.134,427.96,0,427.96,3265.08,0,9.79826,0,9.79826,9.79826,0,30.5749,0,30.5749,30.5749,0,0,0,0,0,432799744,0,3302,0,-1,0,323538682,323538682,0,0,305749,305749,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2726,399,113,49,15,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:27:013,WORKER,Worker 1,,,,1,3320.25,0,3320.25,415.031,0,415.031,435.192,0,435.192,3320.25,0,9.63719,0,9.63719,9.63719,0,17.4222,0,17.4222,17.4222,0,0,0,0,0,444071936,0,3388,0,-1,0,326508120,326508120,0,0,174222,174222,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2788,405,195,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:28:060,WORKER,Worker 1,,,,1,3273.98,0,3273.98,409.247,0,409.247,429.127,0,429.127,3273.98,0,9.77324,0,9.77324,9.77324,0,27.6939,0,27.6939,27.6939,0,0,0,0,0,445775872,0,3401,0,-1,0,332388053,332388053,0,0,276939,276939,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2828,443,34,96,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:29:075,WORKER,Worker 1,,,,1,3308.61,0,3308.61,413.576,0,413.576,433.666,0,433.666,3308.61,0,9.67043,0,9.67043,9.67043,0,17.5622,0,17.5622,17.5622,0,0,0,0,0,443154432,0,3381,0,-1,0,326957092,326957092,0,0,175622,175622,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2901,128,352,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:30:091,WORKER,Worker 1,,,,1,3281.6,0,3281.6,410.201,0,410.201,430.126,0,430.126,3281.6,0,9.75309,0,9.75309,9.75309,0,17.9265,0,17.9265,17.9265,0,0,0,0,0,437125120,0,3335,0,-1,0,325265683,325265683,0,0,179265,179265,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2822,148,365,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:31:122,WORKER,Worker 1,,,,1,3206.12,0,3206.12,400.765,0,400.765,420.233,0,420.233,3206.12,0,9.97844,0,9.97844,9.97844,0,33.8909,0,33.8909,33.8909,0,0,0,0,0,432930816,0,3303,0,-1,0,329587806,329587806,0,0,338909,338909,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2727,320,160,64,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:32:153,WORKER,Worker 1,,,,1,3376.22,0,3376.22,422.027,0,422.027,442.527,0,442.527,3376.22,0,9.46314,0,9.46314,9.46314,0,16.9955,0,16.9955,16.9955,0,0,0,0,0,453509120,0,3460,0,-1,0,327424671,327424671,0,0,169955,169955,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2954,443,63,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:33:153,WORKER,Worker 1,,,,1,3377.94,0,3377.94,422.242,0,422.242,442.753,0,442.753,3377.94,0,9.48428,0,9.48428,9.48428,0,17.007,0,17.007,17.007,0,0,0,0,0,445382656,0,3398,0,-1,0,322275988,322275988,0,0,170070,170070,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2913,378,107,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:34:168,WORKER,Worker 1,,,,1,3290.94,0,3290.94,411.368,0,411.368,431.35,0,431.35,3290.94,0,9.71952,0,9.71952,9.71952,0,31.058,0,31.058,31.058,0,0,0,0,0,438566912,0,3346,0,-1,0,325215015,325215015,0,0,310580,310580,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2834,411,69,0,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:35:200,WORKER,Worker 1,,,,1,3338.34,0,3338.34,417.292,0,417.292,437.562,0,437.562,3338.34,0,9.58767,0,9.58767,9.58767,0,16.3699,0,16.3699,16.3699,0,0,0,0,0,450363392,0,3436,0,-1,0,329432479,329432479,0,0,163699,163699,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2892,341,203,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:36:231,WORKER,Worker 1,,,,1,3285.38,0,3285.38,410.673,0,410.673,430.622,0,430.622,3285.38,0,9.73336,0,9.73336,9.73336,0,27.9247,0,27.9247,27.9247,0,0,0,0,0,438304768,0,3344,0,-1,0,325483677,325483677,0,0,279247,279247,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2800,384,128,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:37:246,WORKER,Worker 1,,,,1,3415.68,0,3415.68,426.96,0,426.96,447.7,0,447.7,3415.68,0,9.37144,0,9.37144,9.37144,0,17.3789,0,17.3789,17.3789,0,0,0,0,0,460455936,0,3513,0,-1,0,329218806,329218806,0,0,173789,173789,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3065,352,96,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:38:278,WORKER,Worker 1,,,,1,3343.17,0,3343.17,417.896,0,417.896,438.196,0,438.196,3343.17,0,9.56533,0,9.56533,9.56533,0,17.1996,0,17.1996,17.1996,0,0,0,0,0,449576960,0,3430,0,-1,0,328090980,328090980,0,0,171996,171996,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2894,405,131,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:39:277,WORKER,Worker 1,,,,1,3269.76,0,3269.76,408.72,0,408.72,428.574,0,428.574,3269.76,0,9.78812,0,9.78812,9.78812,0,29.0818,0,29.0818,29.0818,0,0,0,0,0,431226880,0,3290,0,-1,0,322029144,322029144,0,0,290818,290818,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2805,261,160,64,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:40:293,WORKER,Worker 1,,,,1,3345.58,0,3345.58,418.198,0,418.198,438.512,0,438.512,3345.58,0,9.51205,0,9.51205,9.51205,0,17.1612,0,17.1612,17.1612,0,0,0,0,0,444989440,0,3395,0,-1,0,322934105,322934105,0,0,171612,171612,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2886,402,107,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:41:324,WORKER,Worker 1,,,,1,3415.73,0,3415.73,426.966,0,426.966,447.706,0,447.706,3415.73,0,9.41904,0,9.41904,9.41904,0,16.6539,0,16.6539,16.6539,0,0,0,0,0,461635584,0,3522,0,-1,0,331738559,331738559,0,0,166539,166539,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3043,398,81,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:42:355,WORKER,Worker 1,,,,1,3283.37,0,3283.37,410.422,0,410.422,430.358,0,430.358,3283.37,0,9.73998,0,9.73998,9.73998,0,27.7326,0,27.7326,27.7326,0,0,0,0,0,440926208,0,3364,0,-1,0,327653058,327653058,0,0,277326,277326,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2764,410,158,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:43:371,WORKER,Worker 1,,,,1,3347.15,0,3347.15,418.393,0,418.393,438.717,0,438.717,3347.15,0,9.56484,0,9.56484,9.56484,0,17.9007,0,17.9007,17.9007,0,0,0,0,0,447873024,0,3417,0,-1,0,326830525,326830525,0,0,179007,179007,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2930,328,159,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:44:387,WORKER,Worker 1,,,,1,3258.67,0,3258.67,407.334,0,407.334,427.12,0,427.12,3258.67,0,9.81777,0,9.81777,9.81777,0,27.8234,0,27.8234,27.8234,0,0,0,0,0,434110464,0,3312,0,-1,0,325164698,325164698,0,0,278234,278234,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2739,381,160,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:45:402,WORKER,Worker 1,,,,1,3400.08,0,3400.08,425.01,0,425.01,445.656,0,445.656,3400.08,0,9.35179,0,9.35179,9.35179,0,17.4604,0,17.4604,17.4604,0,0,0,0,0,452198400,0,3450,0,-1,0,322636697,322636697,0,0,174604,174604,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3034,317,99,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:46:433,WORKER,Worker 1,,,,1,3367.4,0,3367.4,420.925,0,420.925,441.372,0,441.372,3367.4,0,9.56195,0,9.56195,9.56195,0,17.6203,0,17.6203,17.6203,0,0,0,0,0,452722688,0,3454,0,-1,0,330269866,330269866,0,0,176203,176203,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2942,376,136,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:47:449,WORKER,Worker 1,,,,1,3266.85,0,3266.85,408.357,0,408.357,428.193,0,428.193,3266.85,0,9.7945,0,9.7945,9.7945,0,27.8397,0,27.8397,27.8397,0,0,0,0,0,436862976,0,3333,0,-1,0,326450525,326450525,0,0,278397,278397,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2792,373,136,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:48:464,WORKER,Worker 1,,,,1,3325.31,0,3325.31,415.663,0,415.663,435.855,0,435.855,3325.31,0,9.586,0,9.586,9.586,0,17.2932,0,17.2932,17.2932,0,0,0,0,0,443023360,0,3380,0,-1,0,324006749,324006749,0,0,172932,172932,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2868,288,224,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:49:511,WORKER,Worker 1,,,,1,3326.35,0,3326.35,415.793,0,415.793,435.991,0,435.991,3326.35,0,9.659,0,9.659,9.659,0,31.6652,0,31.6652,31.6652,0,0,0,0,0,453246976,0,3458,0,-1,0,334008358,334008358,0,0,316652,316652,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2946,378,102,0,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:50:511,WORKER,Worker 1,,,,1,3330.56,0,3330.56,416.319,0,416.319,436.543,0,436.543,3330.56,0,9.60756,0,9.60756,9.60756,0,18.5048,0,18.5048,18.5048,0,0,0,0,0,439746560,0,3355,0,-1,0,322333624,322333624,0,0,185048,185048,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2874,222,259,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:51:527,WORKER,Worker 1,,,,1,3278.11,0,3278.11,409.764,0,409.764,429.669,0,429.669,3278.11,0,9.75556,0,9.75556,9.75556,0,18.0512,0,18.0512,18.0512,0,0,0,0,0,435421184,0,3322,0,-1,0,324079831,324079831,0,0,180512,180512,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2842,30,450,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:52:542,WORKER,Worker 1,,,,1,3177,0,3177,397.125,0,397.125,416.416,0,416.416,3177,0,10.0117,0,10.0117,10.0117,0,32.5452,0,32.5452,32.5452,0,0,0,0,0,423100416,0,3228,0,-1,0,323177355,323177355,0,0,325452,325452,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2715,124,357,0,32,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:53:589,WORKER,Worker 1,,,,1,3377.37,0,3377.37,422.171,0,422.171,442.679,0,442.679,3377.37,0,9.47514,0,9.47514,9.47514,0,22.9772,0,22.9772,22.9772,0,0,0,0,0,459800576,0,3508,0,-1,0,332387815,332387815,0,0,229772,229772,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,3060,310,106,32,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:54:589,WORKER,Worker 1,,,,1,3347.44,0,3347.44,418.429,0,418.429,438.755,0,438.755,3347.44,0,9.6203,0,9.6203,9.6203,0,17.8029,0,17.8029,17.8029,0,0,0,0,0,442368000,0,3375,0,-1,0,324685235,324685235,0,0,178029,178029,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2855,294,226,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:55:604,WORKER,Worker 1,,,,1,3294.63,0,3294.63,411.829,0,411.829,431.834,0,431.834,3294.63,0,9.71577,0,9.71577,9.71577,0,30.14,0,30.14,30.14,0,0,0,0,0,435421184,0,3322,0,-1,0,322758029,322758029,0,0,301400,301400,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2824,332,126,40,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:56:620,WORKER,Worker 1,,,,1,3334.6,0,3334.6,416.825,0,416.825,437.073,0,437.073,3334.6,0,9.58977,0,9.58977,9.58977,0,16.7421,0,16.7421,16.7421,0,0,0,0,0,447086592,0,3411,0,-1,0,327107125,327107125,0,0,167421,167421,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2899,299,213,0,0,0,0,0,0,0,0,0,0,0
2022-11-11 12:23:57:651,WORKER,Worker 1,,,,1,3290.29,0,3290.29,411.286,0,411.286,431.264,0,431.264,3290.29,0,9.72854,0,9.72854,9.72854,0,31.8587,0,31.8587,31.8587,0,0,0,0,0,443809792,0,3386,0,-1,0,329408340,329408340,0,0,318587,318587,0,0,0,0,32,,,,,,1e+007,,,,,,0,0,0,0,0,0,0,2874,286,194,0,32,0,0,0,0,0,0,0,0,0
